"z","N","resourcebiomass","sd","se","ci","replicate","fit","se.fit"
1.4,500,0.876756,0.0286630005267836,0.00128184835234001,0.00251848513263156,48,0.029217276029791,0.0004099998936883
1.5,500,0.873284,0.0267782279283369,0.0011975587592949,0.00235287889182143,48,0.0302536461702641,0.000428002154689939
1.6,500,0.870054,0.05646236872612,0.00252507389284525,0.00496108689168876,48,0.0311288852836998,0.000456805524364483
1.7,500,0.877964,0.0261456285406101,0.00116926805462526,0.00229729531286524,48,0.0320501346044927,0.000480619096789309
1.8,500,0.871398,0.0361803486890677,0.00161803438236802,0.00317899970666705,48,0.033200581620996,0.000490919321343353
1.9,500,0.87242,0.0240771055990552,0.00107676089641857,0.00211554378025981,48,0.0346914230527737,0.000495995419844147
2,500,0.88301,0.0661400855899332,0.0029578745483349,0.00581142305996801,48,0.0365371228260873,0.000514461805996022
2.1,500,0.875062,0.0495161575216759,0.0022144298840611,0.0043507554774963,48,0.0386514943797005,0.000555516735642632
2.2,500,0.885286,0.062720298753685,0.0028049370316467,0.00551094222594604,48,0.0408667419571975,0.000605466744998868
2.3,500,0.871986,0.0259830722603809,0.00116199831677002,0.00228301224523627,48,0.0429790157575415,0.000641030882426184
2.4,500,0.871234,0.0270266558095614,0.00120866879189338,0.0023747070994025,48,0.0448138263481287,0.000652992956946802
2.5,500,0.877868,0.0317906254063593,0.00142171998911702,0.00279329504837291,48,0.0462883006261958,0.000655725996540721
2.6,500,0.883172,0.0365420999141027,0.00163421238897046,0.00321078511172646,48,0.0474412396966164,0.000672058679111758
2.7,500,0.872952,0.0488239003202834,0.00218347120085655,0.00428993004269804,48,0.0484163522651623,0.000705486221698638
2.8,500,0.879814,0.0516294354143293,0.00230893854452751,0.00453643942041753,48,0.0494087821431057,0.000736930677880728
2.9,500,0.877074,0.0454806938274038,0.0020339584612386,0.00399617796884357,48,0.0505999862482534,0.000749670942764838
3,500,0.865506,0.0491583874645643,0.00219842992070079,0.00431931987922757,48,0.0521031878945779,0.000748850550808
3.1,500,0.872028,0.0245690555981701,0.0010987615692096,0.00215876914871386,48,0.0539304821274306,0.000759369405346298
3.2,500,0.87851,0.0655928864550647,0.002933403059079,0.0057633432057857,48,0.0559855406955244,0.00080044487423444
3.3,500,0.870508,0.0214635342524294,0.000959878432516546,0.00188590136814045,48,0.0580848757440401,0.000858870127822272
3.4,500,0.876786,0.0456548017830732,0.00204174480572461,0.00401147602870358,48,0.0600084005531441,0.000899877134044055
3.5,500,0.88758,0.0833944895167752,0.00372951495016806,0.00732748763672317,48,0.061569859991353,0.000903516201175594
3.6,500,0.884774,0.0769566343543056,0.00344160531471646,0.00676182311400286,48,0.062683259544714,0.000886787992333516
3.7,500,0.88523,0.0669234083499215,0.00299290580712803,0.00588025000372217,48,0.0633961398604284,0.000889624706167696
3.8,500,0.887808,0.089870487620187,0.00401913038979583,0.00789650360304367,48,0.0638738412644394,0.000927723859357062
3.9,500,0.880484,0.0614618977395548,0.00274865962743571,0.0054003723558442,48,0.0643432199972753,0.000970740210994129
4,500,0.876446,0.0472590511948736,0.0021134890204776,0.00415243399606212,48,0.0650211811372849,0.000980026427948252
4.1,500,0.88385,0.0930579123454862,0.00416167635697448,0.00817656785432634,48,0.0660529616335732,0.00095153889659413
4.2,500,0.871214,0.0696669158376101,0.00311559919191306,0.00612130930288908,48,0.0674740490000993,0.000928807529713908
4.3,500,0.876202,0.0553692396679131,0.00247618767519863,0.00486503870306423,48,0.0692003968921462,0.000969180295823646
4.4,500,0.880014,0.0484841337599519,0.0021682763783489,0.00426007632832642,48,0.0710486829902366,0.00106755944285561
4.5,500,0.880622,0.0573098241830822,0.00256297325303866,0.00503554887856039,48,0.0727862046839955,0.0011475197823188
4.6,500,0.865402,0.0739570665412222,0.00330746056405296,0.00649826497972757,48,0.074201503233319,0.0011415091355605
4.7,500,0.901516,0.120357024600733,0.00538252977153708,0.0105752144400051,48,0.0751732283054239,0.00107067804578133
4.8,500,0.877052,0.0606873232100147,0.00271401960140187,0.00533231407859095,48,0.0757074986276278,0.00109787337854027
4.9,500,0.896342,0.109124632447553,0.00488020192344817,0.00958827615295328,48,0.0759235891361279,0.00140054290687634
5,500,0.880708,0.0530020109271776,0.00237032198754711,0.00465704127503817,48,0.075990200889738,0.00193056198561375
0.1,500,0.877288,0.0549742612027627,0.00245852370124413,0.00483033377427419,49,0.0315645010088809,0.000801908996543963
0.2,500,0.874906,0.0267831259503319,0.00119777780549762,0.0023533092583339,49,0.0268453485967675,0.000495209235859529
0.3,500,0.874382,0.01830678433547,0.000818704284470786,0.0016085323702273,49,0.0230875780727236,0.000334804844969253
0.4,500,0.871254,0.015197612274225,0.000679657882817047,0.00133534381818712,49,0.0203556287782324,0.000289921363392627
0.5,500,0.879484,0.0153546499324829,0.000686680820394888,0.00134914199005737,49,0.0186348915623315,0.00028667746651521
0.6,500,0.879,0.0235868751928424,0.00105483712615998,0.00207246950447151,49,0.0178546459691353,0.000281489597442328
0.7,500,0.877014,0.0208268413024461,0.000931404658177395,0.00182995810682397,49,0.0179232849459454,0.000269310721687351
0.8,500,0.880526,0.0144153017953737,0.000644671894612606,0.00126660581888911,49,0.01873868360884,0.000262443045690363
0.9,500,0.876176,0.0193578531080776,0.00086570950896234,0.00170088491631583,49,0.0201721400506218,0.000277677653069234
1,500,0.871984,0.0301981390022365,0.00135050183205977,0.00265337064203055,49,0.0220435691042907,0.000317552959075939
1.1,500,0.873788,0.0257308999925937,0.00115072083011377,0.00226085503574627,49,0.0241149818428811,0.000363471088992404
1.2,500,0.870602,0.0231436135834359,0.001035013864351,0.00203352215937016,49,0.0261244893789904,0.000394137755819425
1.3,500,0.876628,0.0331304220578529,0.00148163751689235,0.00291101677622842,49,0.027857331307994,0.000404608684883444
1.4,500,0.87347,0.019536951782966,0.000873719045196956,0.00171662148756416,49,0.029217276029791,0.0004099998936883
1.5,500,0.874396,0.0367331707816157,0.00164275733793603,0.00322757362410362,49,0.0302536461702641,0.000428002154689939
1.6,500,0.873338,0.0396104750725227,0.00177143429766443,0.00348038902882495,49,0.0311288852836998,0.000456805524364483
1.7,500,0.879356,0.0494085790056617,0.00220961882656657,0.00434130305143507,49,0.0320501346044927,0.000480619096789309
1.8,500,0.87841,0.0415084063243963,0.00185631236358065,0.00364715145958072,49,0.033200581620996,0.000490919321343353
1.9,500,0.875706,0.0150726884088985,0.000674071117719405,0.00132436733659924,49,0.0346914230527737,0.000495995419844147
2,500,0.878112,0.0267919965317315,0.0011981745099578,0.00235408867524637,49,0.0365371228260873,0.000514461805996022
2.1,500,0.878706,0.0404730985645383,0.00181001199300713,0.00355618376070132,49,0.0386514943797005,0.000555516735642632
2.2,500,0.880914,0.0499059496615709,0.0022318619184991,0.00438500470790136,49,0.0408667419571975,0.000605466744998868
2.3,500,0.881764,0.0507221626072777,0.00226836407111342,0.00445672155997702,49,0.0429790157575415,0.000641030882426184
2.4,500,0.877224,0.0300964019580687,0.00134595201312799,0.00264443147905161,49,0.0448138263481287,0.000652992956946802
2.5,500,0.866122,0.0264876254996407,0.00118456262359507,0.00232734500204272,49,0.0462883006261958,0.000655725996540721
2.6,500,0.886544,0.0785888317316519,0.00351459940048532,0.00690523673968122,49,0.0474412396966164,0.000672058679111758
2.7,500,0.8793,0.0653705792023484,0.0029234611764997,0.0057438100968804,49,0.0484163522651623,0.000705486221698638
2.8,500,0.88167,0.0750897465708878,0.00335811555491474,0.00659778832907392,49,0.0494087821431057,0.000736930677880728
2.9,500,0.884188,0.0754784648314114,0.00337549956400726,0.0066319432026712,49,0.0505999862482534,0.000749670942764838
3,500,0.8672,0.0315079275579654,0.00140907735699499,0.00276845569746331,49,0.0521031878945779,0.000748850550808
3.1,500,0.883282,0.0590430575197674,0.0026404858042726,0.00518784006614015,49,0.0539304821274306,0.000759369405346298
3.2,500,0.870088,0.0291463080087527,0.00130346252001435,0.00256095112312308,49,0.0559855406955244,0.00080044487423444
3.3,500,0.875806,0.0330976021266355,0.00148016976494797,0.00290813304084462,49,0.0580848757440401,0.000858870127822272
3.4,500,0.86816,0.0311101604651653,0.00139128867182072,0.0027335057448744,49,0.0600084005531441,0.000899877134044055
3.5,500,0.871518,0.0285626561554297,0.00127736081562987,0.00250966833736402,49,0.061569859991353,0.000903516201175594
3.6,500,0.889354,0.0830424516832393,0.0037137713396393,0.00729655570239705,49,0.062683259544714,0.000886787992333516
3.7,500,0.878278,0.0594680554182702,0.00265949228809954,0.00522518266353426,49,0.0633961398604284,0.000889624706167696
3.8,500,0.880538,0.030911220667037,0.00138239181357982,0.00271602582600105,49,0.0638738412644394,0.000927723859357062
3.9,500,0.87601,0.0232875615091423,0.00104145141129299,0.00204617019705295,49,0.0643432199972753,0.000970740210994129
4,500,0.880434,0.0567789162864997,0.00253923033010766,0.0049889004600499,49,0.0650211811372849,0.000980026427948252
4.1,500,0.881258,0.0787080768327968,0.0035199322035282,0.00691571425455591,49,0.0660529616335732,0.00095153889659413
4.2,500,0.862338,0.042969343548278,0.00192164746244983,0.0037755172485921,49,0.0674740490000993,0.000928807529713908
4.3,500,0.868526,0.0672121735740863,0.00300581978054344,0.00590562246684586,49,0.0692003968921462,0.000969180295823646
4.4,500,0.881118,0.103823903229283,0.00464314610620074,0.00912252562150263,49,0.0710486829902366,0.00106755944285561
4.5,500,0.895924,0.0870517676126624,0.00389307339886855,0.00764883572802938,49,0.0727862046839955,0.0011475197823188
4.6,500,0.876818,0.08166798758628,0.00365230343657062,0.00717578790663564,49,0.074201503233319,0.0011415091355605
4.7,500,0.871596,0.0922136622361677,0.00412392034428552,0.00810238750650983,49,0.0751732283054239,0.00107067804578133
4.8,500,0.871042,0.0471591370193393,0.00210902072270939,0.00414365500010923,49,0.0757074986276278,0.00109787337854027
4.9,500,0.882082,0.089105953886573,0.00398493940180678,0.00782932756403467,49,0.0759235891361279,0.00140054290687634
5,500,0.897568,0.104119888967272,0.00465638299081102,0.00914853251774158,49,0.075990200889738,0.00193056198561375
0.1,500,0.87479,0.0462059290108045,0.00206639196463377,0.00405990102621676,50,0.0315645010088809,0.000801908996543963
0.2,500,0.872568,0.0306338741345096,0.00136998849957872,0.00269165667043744,50,0.0268453485967675,0.000495209235859529
0.3,500,0.870628,0.0337636725960662,0.00150995734189701,0.00296665756876271,50,0.0230875780727236,0.000334804844969253
0.4,500,0.870456,0.0157881790335171,0.000706068831197623,0.0013872341847143,50,0.0203556287782324,0.000289921363392627
0.5,500,0.875028,0.0235412743749865,0.00105279779558887,0.00206846277176051,50,0.0186348915623315,0.00028667746651521
0.6,500,0.880904,0.0159029743503023,0.00071120263383423,0.00139732071764197,50,0.0178546459691353,0.000281489597442328
0.7,500,0.876008,0.0233057557806009,0.00104226508384864,0.00204776884343768,50,0.0179232849459454,0.000269310721687351
0.8,500,0.875024,0.019476089446299,0.000870997198755818,0.0017112737958635,50,0.01873868360884,0.000262443045690363
0.9,500,0.875404,0.0185417468635916,0.000829212128171685,0.00162917743958236,50,0.0201721400506218,0.000277677653069234
1,500,0.874556,0.0197803282776992,0.000884603172923936,0.00173800585320462,50,0.0220435691042907,0.000317552959075939
1.1,500,0.876742,0.0368577321717124,0.0016483278926486,0.0032385182566715,50,0.0241149818428811,0.000363471088992404
1.2,500,0.876732,0.0170505606722617,0.000762524254353233,0.00149815381386877,50,0.0261244893789904,0.000394137755819425
1.3,500,0.877088,0.0260787357230719,0.00116627651688082,0.00229141775073449,50,0.027857331307994,0.000404608684883444
1.4,500,0.876392,0.0370527211455323,0.00165704806465508,0.00325565103490711,50,0.029217276029791,0.0004099998936883
1.5,500,0.877292,0.0291853783360304,0.00130520979816828,0.00256438405186632,50,0.0302536461702641,0.000428002154689939
1.6,500,0.87324,0.0231011195279989,0.00103311347241907,0.0020297884034871,50,0.0311288852836998,0.000456805524364483
1.7,500,0.87553,0.0151824277447465,0.000678978810014641,0.00133400962389361,50,0.0320501346044927,0.000480619096789309
1.8,500,0.875374,0.0343362794165055,0.00153556509739466,0.00301696987862616,50,0.033200581620996,0.000490919321343353
1.9,500,0.872222,0.0284054652648716,0.00127033102529524,0.00249585670168108,50,0.0346914230527737,0.000495995419844147
2,500,0.880934,0.0395579487159436,0.00176908524758601,0.00347577378109496,50,0.0365371228260873,0.000514461805996022
2.1,500,0.89265,0.0621088279798134,0.00277759122731407,0.00545721512045353,50,0.0386514943797005,0.000555516735642632
2.2,500,0.879852,0.0377334562881125,0.00168749146572473,0.00331546407975026,50,0.0408667419571975,0.000605466744998868
2.3,500,0.887146,0.0539012000119241,0.0024105349459095,0.00473604885623131,50,0.0429790157575415,0.000641030882426184
2.4,500,0.873534,0.0292482437682514,0.00130802122576589,0.00256990774629799,50,0.0448138263481287,0.000652992956946802
2.5,500,0.873548,0.0294482953700278,0.00131696780537749,0.00258748535420971,50,0.0462883006261958,0.000655725996540721
2.6,500,0.87423,0.0395422340865195,0.00176838246799334,0.00347439300937386,50,0.0474412396966164,0.000672058679111758
2.7,500,0.880946,0.0387927420747148,0.00173486416625357,0.00340853861680974,50,0.0484163522651623,0.000705486221698638
2.8,500,0.876434,0.0613839851366993,0.00274517526990993,0.0053935265362046,50,0.0494087821431057,0.000736930677880728
2.9,500,0.874846,0.026720746257564,0.00119498810082873,0.00234782824357876,50,0.0505999862482534,0.000749670942764838
3,500,0.872258,0.0454297607557496,0.00203168066502817,0.00399170271568225,50,0.0521031878945779,0.000748850550808
3.1,500,0.874724,0.031799658182456,0.00142212394714458,0.00279408871658238,50,0.0539304821274306,0.000759369405346298
3.2,500,0.873892,0.0266727427613439,0.00119284131921461,0.00234361039864547,50,0.0559855406955244,0.00080044487423444
3.3,500,0.906784,0.105618160064787,0.00472338771126634,0.00928017866135505,50,0.0580848757440401,0.000858870127822272
3.4,500,0.887574,0.0641877297721816,0.0028705625418397,0.00563987859462079,50,0.0600084005531441,0.000899877134044055
3.5,500,0.867062,0.0427857382171861,0.00191343638242278,0.00375938469833119,50,0.061569859991353,0.000903516201175594
3.6,500,0.865552,0.0514552872810789,0.00230115040324545,0.00452113783033951,50,0.062683259544714,0.000886787992333516
3.7,500,0.874758,0.0631606996792146,0.00282463235978346,0.00554963821600147,50,0.0633961398604284,0.000889624706167696
3.8,500,0.874528,0.0745020155206104,0.00333183142329658,0.00654614712316714,50,0.0638738412644394,0.000927723859357062
3.9,500,0.875164,0.0421146576952202,0.00188342474911294,0.00370041996029581,50,0.0643432199972753,0.000970740210994129
4,500,0.87352,0.0547950965434903,0.00245051121409816,0.00481459140528358,50,0.0650211811372849,0.000980026427948252
4.1,500,0.866782,0.0520671533013455,0.00232851388353422,0.00457489966430257,50,0.0660529616335732,0.00095153889659413
4.2,500,0.877036,0.0664881346414245,0.00297343977510768,0.00584200451848587,50,0.0674740490000993,0.000928807529713908
4.3,500,0.88615,0.0663555092453854,0.00296750858708595,0.00583035133905612,50,0.0692003968921462,0.000969180295823646
4.4,500,0.887956,0.086789301354829,0.00388133555098224,0.00762577403330021,50,0.0710486829902366,0.00106755944285561
4.5,500,0.87114,0.0436760758218776,0.00195325349056306,0.00383761454095855,50,0.0727862046839955,0.0011475197823188
4.6,500,0.882962,0.081964070015752,0.00366554464535547,0.00720180329870744,50,0.074201503233319,0.0011415091355605
4.7,500,0.872784,0.0661967473727029,0.00296040854029489,0.00581640166844832,50,0.0751732283054239,0.00107067804578133
4.8,500,0.899364,0.105635093837702,0.00472414501261344,0.00928166655356952,50,0.0757074986276278,0.00109787337854027
4.9,500,0.89566,0.104326912200153,0.00466564135124389,0.00916672269059638,50,0.0759235891361279,0.00140054290687634
5,500,0.88691,0.0881085929310904,0.00394033606391551,0.00774169407514355,50,0.075990200889738,0.00193056198561375
0.1,500,0.87276,0.0525438875630694,0.00234983408786258,0.00461678809636836,51,0.0315645010088809,0.000801908996543963
0.2,500,0.876452,0.0206853441577812,0.000925076713495537,0.00181752540792298,51,0.0268453485967675,0.000495209235859529
